Date,Heads,Day_Result,Total_Bets,Total_Hands
2023-05-04,20,2020.834930975268,57259.692279400246,1789
2023-05-05,23,1389.713963339816,42692.21437645108,3652
2023-05-06,29,2773.240691507794,89769.93195889704,4905
2023-05-07,31,-3357.5189715133024,104810.09968953505,5373
2023-05-08,17,989.4591253797789,35249.72308178538,1960
2023-05-09,21,816.3381097999481,40578.37280118743,2362
2023-05-10,20,530.1635410302423,93990.5282326333,2937
2023-05-11,14,-332.67091347510825,35930.72106085546,2406
2023-05-12,25,2761.551736181922,74482.82790326283,3713
2023-05-13,21,1642.4175834379116,89749.73429050052,4489
2023-05-14,26,-1666.866302381993,89135.96086536143,3390
2023-05-15,15,-835.4316070222801,23125.136792945028,1979
2023-05-16,15,1068.4365172618386,73486.33242918066,2816
2023-05-17,23,-3907.056015067286,77751.56267199673,2313
2023-05-18,17,3168.2500512372244,59569.00164732865,3174
2023-05-19,30,8537.208481712365,107579.48677574201,4634
2023-05-20,39,920.9357499536693,99215.46232784244,5693
2023-05-21,27,-2410.9797056502002,66846.24574660191,4160
2023-05-22,17,873.8071267972623,35211.292106739056,1278
2023-05-23,21,-649.1124976221786,37220.32696644443,2722
2023-05-24,26,958.1904529658503,82136.82186962054,3898
2023-05-25,21,-605.6328355651252,49492.76814838118,3101
2023-05-26,36,6361.9096696258075,103644.23661753845,4288
2023-05-27,45,4998.353103886753,126707.13918993395,5307
2023-05-28,29,2568.9186856313886,61762.050008583494,2970
2023-05-29,16,649.8140697782775,25622.216094894302,2103
2023-05-30,21,2022.2996312110326,49169.27927200783,2555
2023-05-31,18,1203.2251041568318,67780.70474462643,3822
2023-06-01,17,-2075.6868431311277,54483.0978104128,2471
2023-06-02,33,-716.2140447153963,67405.68759637121,3863
2023-06-03,36,-913.3024074147912,94456.24726346142,5758
2023-06-04,13,3973.868211308947,91582.45791867521,4159
2023-06-05,14,-1190.736107503113,48564.17306088785,3047
2023-06-06,17,-732.1407926059088,49224.02369936845,1765
2023-06-07,21,292.66420370207663,37042.80037632608,2834
2023-06-08,18,2943.9852117609307,59708.828262529154,2522
2023-06-09,27,8269.318702784265,99587.09198736386,4240
2023-06-10,38,923.8760205375492,76784.0000884914,5309
2023-06-11,32,1052.4218356407869,119999.66211981364,4351
2023-06-12,8,713.0202999995922,44272.46666261057,2491
2023-06-13,18,767.1395473491971,26167.782829518386,2079
2023-06-14,16,2247.9069897784043,67682.93667135175,2977
2023-06-15,19,1521.6211284995393,61916.78248628319,3085
2023-06-16,35,-3179.1645071001763,90492.73982031479,4158
2023-06-17,35,1507.2912539058052,57508.86470712647,4221
2023-06-18,24,1157.5155050609153,96207.17317122257,2951
2023-06-19,11,2014.6556827456193,39535.66761101038,2672
2023-06-20,27,-184.74722356808866,67161.26744966679,3239
2023-06-21,21,-1415.4147389974542,76696.31421387481,2883
2023-06-22,11,974.7937382334404,72179.28594938223,2420
2023-06-23,30,849.9105523119665,51406.682138284465,3993
2023-06-24,32,3827.8090382517817,108661.2218958364,4432
2023-06-25,29,-1936.8119190769148,97415.02667088047,4665
2023-06-26,20,2114.05823724999,72838.07097147824,3258
2023-06-27,15,746.11508114046,33254.96075281764,2976
2023-06-28,14,1787.1324049191112,72834.75471694682,3699
2023-06-29,18,-2301.7105895745276,76236.43474561958,3048
2023-06-30,29,4629.667220593,115512.69824959832,5758
2023-07-01,26,2787.9778715684297,118181.46697089846,4721
2023-07-02,29,-3260.195123291084,81974.98043850833,4318
2023-07-03,11,3387.3692360092277,56552.33045294594,3310
2023-07-04,25,2478.4980189073617,69841.06411399962,2065
2023-07-05,19,1836.163166779962,29980.025291599806,2099
2023-07-06,25,2667.7494992350557,50128.77143194207,3577
2023-07-07,27,-772.2859775899062,95150.08372837503,4426
2023-07-08,24,5581.168164746474,104973.6671088304,4137
2023-07-09,33,4938.305726169839,70083.37773718171,3238
2023-07-10,18,1395.3523387218984,41979.32784685975,1488
2023-07-11,19,1694.9524563423038,56874.22942684224,1718
2023-07-12,19,1376.182307634535,30001.616584791544,1300
2023-07-13,19,102.5493255906689,52189.037481581225,4269
2023-07-14,25,1163.0359627454432,66847.41013838635,4459
2023-07-15,36,-1022.6839262897764,77503.63883087378,5455
2023-07-16,21,613.7199561683445,72887.54963715964,3946
2023-07-17,15,-554.035161241829,39993.32571667339,2429
2023-07-18,21,1009.6559582472553,30488.507421681963,2786
2023-07-19,27,-3159.7276092620405,63183.70445941623,2367
2023-07-20,17,625.5673127880857,63035.519907642694,2668
2023-07-21,18,-977.8658622214775,74341.97744295752,5582
2023-07-22,33,1673.512244332953,84337.19360493013,4367
2023-07-23,26,223.6085358698087,60539.31236628806,3774
2023-07-24,18,160.85895776530654,27262.477395748658,2213
2023-07-25,18,-2744.495078318952,65438.381957774196,3192
2023-07-26,17,3160.962387328691,39295.644446318416,2039
2023-07-27,14,-154.69693400999813,53228.74716053519,3187
2023-07-28,26,2259.84340033584,56718.65841345833,5193
2023-07-29,32,-1532.2275987235348,103884.16547377704,6312
2023-07-30,23,-1544.7905375176704,99963.98236079581,3996
2023-07-31,13,3686.6912265926007,66753.12897339948,2411
2023-08-01,18,1068.9955109152984,40660.565627604374,3157
2023-08-02,16,-1130.5327921471805,67595.02204683951,4865
2023-08-03,15,-3647.1146200866237,85325.93456084355,4579
2023-08-04,42,3550.782262384929,83866.26378023565,4711
2023-08-05,32,-1597.0039051342953,66413.79059516644,3877
2023-08-06,26,1398.0148358201259,39996.53019893796,2911
2023-08-07,12,6249.8342307093035,59781.2478706759,1917
2023-08-08,23,968.3846382559298,48419.31482873582,2894
2023-08-09,22,238.8877635787184,63422.93352114173,2526
2023-08-10,19,-218.70100497730624,34961.94806557741,1792
2023-08-11,29,5564.931439888194,73764.04821601299,4495
2023-08-12,38,-1640.3419630216074,111995.93050560799,4711
2023-08-13,28,1874.5965431182067,92007.64944362683,3128
2023-08-14,20,-325.72900562925327,57928.78505598281,3221
2023-08-15,14,30.909068334861544,31838.61239368219,2060
2023-08-16,24,1298.7835569919575,43431.020113146005,3546
2023-08-17,12,718.7391834934492,36474.752029245115,2715
2023-08-18,34,-574.2831156024054,85221.19805447217,4073
2023-08-19,27,-1257.6179321650607,57932.10519113321,3770
2023-08-20,28,-1497.434965726154,80975.05851319063,3741
2023-08-21,18,307.04512475873446,53289.878992500606,2103
2023-08-22,24,870.2602263693225,21516.798927062504,1237
2023-08-23,29,969.881734447579,35196.19051323783,3051
2023-08-24,17,1283.2384235044917,59417.203976641256,2529
2023-08-25,37,596.1884752991803,86535.56086490783,3972
2023-08-26,32,-1598.0106932990886,72656.59286667257,4536
2023-08-27,28,1050.4551740741247,54379.077758864194,4534
2023-08-28,15,1252.230960165537,34959.35393053028,1787
2023-08-29,20,2218.7837647811907,36553.21971975974,1899
2023-08-30,26,-1208.454712414002,34970.124365688556,1800
2023-08-31,11,22.07840236953234,71111.04140961387,3435
2023-09-01,29,1470.681146462562,95630.45319730039,4144
2023-09-02,25,-3352.035796253439,131411.25642314067,5192
2023-09-03,32,-4387.515849105594,89899.64980095704,4267
2023-09-04,14,84.35760897634162,36851.764080671295,2517
2023-09-05,28,2196.055781281728,58186.91426652599,4082
2023-09-06,16,2448.980869107862,54172.28560296491,4492
2023-09-07,21,-1765.595909107178,84601.63057274309,3171
2023-09-08,18,2956.4155452673835,67292.29282138737,3655
2023-09-09,25,109.89734881372279,81518.7360261639,4586
2023-09-10,35,123.47053606541408,68865.84326452028,2506
2023-09-11,13,2112.177426175054,47683.81177404257,2009
2023-09-12,24,1043.5643663620365,84509.44078912084,2994
2023-09-13,14,6034.711188231144,67074.6270351305,3206
2023-09-14,17,745.930638007543,56984.99638821642,2378
2023-09-15,43,768.0554801292004,89266.74352143343,4659
2023-09-16,36,965.0805146448142,61813.21608704814,4772
2023-09-17,33,3382.576340771516,58701.87388081226,2996
2023-09-18,14,649.4147853408804,34371.721125737,2692
2023-09-19,16,1139.456913794576,46882.4533963456,2337
2023-09-20,22,2069.7137925364805,39526.42489572526,2014
2023-09-21,18,-2076.646237006074,39098.91812889153,1585
2023-09-22,29,3983.0974450117474,102114.97047205183,5134
2023-09-23,33,4116.651593890996,135599.14233031386,6195
2023-09-24,32,1845.080387855161,107709.53879146227,4425
2023-09-25,14,-2418.2039498640793,50096.675542873534,3021
2023-09-26,24,1310.6984483664214,51432.20233116637,3450
2023-09-27,26,3033.3805367707555,49655.714612197364,2436
2023-09-28,17,3055.999565674825,50716.20327044626,2960
2023-09-29,28,-288.1740364855551,57702.4739063336,4049
2023-09-30,34,2503.784854433207,95317.98776698505,5359
2023-10-01,40,-2700.6481100246115,89198.61630733743,3898
2023-10-02,20,-2559.5521399731406,49768.15981105028,2089
2023-10-03,23,1445.763820997811,97177.19280487057,3482
2023-10-04,17,-1261.182223683284,60191.16618637253,1865
2023-10-05,19,1228.2304489592116,49577.31265029269,2941
2023-10-06,38,3163.231475810968,89964.47097138497,5288
2023-10-07,22,-6117.238236855763,85545.82320894545,4087
2023-10-08,27,1672.783587432071,71982.63754245605,3056
2023-10-09,24,489.4924528231871,25716.271421123634,1656
2023-10-10,16,2638.5848846548606,63058.295080544,3147
2023-10-11,23,-1687.0484837209744,88642.95860518061,3674
2023-10-12,17,981.152321702298,61108.87984646196,3195
2023-10-13,35,490.8861233354212,94383.97499900752,4238
2023-10-14,35,76.44304061548519,76467.73597885737,4760
2023-10-15,27,1816.1383648019726,101139.5216178432,4929
2023-10-16,18,2207.847844582733,43608.74445820835,2605
2023-10-17,20,905.3169068713182,41519.838556970775,2474
2023-10-18,22,-968.1888876713251,46636.81909491418,2621
2023-10-19,25,921.9119663718147,48551.253773452576,4363
2023-10-20,23,2362.9388077488284,100738.33134374507,4843
2023-10-21,25,-143.6867876859117,87242.92016321627,4442
2023-10-22,20,1294.1431832597773,69974.35746479828,4759
2023-10-23,23,2873.4798379658846,35609.36838190054,1894
2023-10-24,15,1689.149709967225,44773.571168606824,2294
2023-10-25,20,4594.8985373680725,76524.71130923262,3016
2023-10-26,12,-1273.938490558913,59465.279099998355,3981
2023-10-27,35,848.150720040074,86761.70362444183,5554
2023-10-28,39,-341.36521175176676,92869.2646372112,4925
2023-10-29,28,4243.062041986821,62987.22519269129,4892
2023-10-30,17,-43.08245983636516,61594.77747338772,3355
2023-10-31,19,-3277.263787011925,56699.94657262978,1421
2023-11-01,18,21.786110232851584,51687.856555221864,4650
2023-11-02,19,2408.9312387305513,73908.54219503098,3331
2023-11-03,34,1165.9525060099559,90851.21945680148,4292
2023-11-04,35,6342.090320834954,103082.60879949345,5563
2023-11-05,30,2640.6020842651087,69176.93018351687,4152
2023-11-06,20,552.8643696165983,90197.17947521538,3037
2023-11-07,22,-1244.175500317705,33330.00253712941,2478
2023-11-08,20,996.5047961529227,61512.735537739,4230
2023-11-09,17,1259.771348803129,41898.662472971875,1920
2023-11-10,35,729.06314910621,113258.93818183686,6607
2023-11-11,30,1430.229051947046,77699.04502562052,5074
2023-11-12,33,-642.3785368448985,55111.41686823852,3610
2023-11-13,16,2889.7372238168327,50394.20926912823,2842
2023-11-14,14,895.1535691065299,41315.86985988699,2819
2023-11-15,17,1745.8597041528647,59242.44031583475,3023
2023-11-16,25,-1208.3200228783876,45101.15991640063,2879
2023-11-17,38,6205.9603509380195,84754.01999573225,5025
2023-11-18,47,1463.8368516576827,85245.61849267229,4069
2023-11-19,17,3871.931818678216,61033.74686532902,4185
2023-11-20,14,-627.6806633216811,67903.7490060056,3373
2023-11-21,16,-4719.440411456271,68280.21391194906,3548
2023-11-22,22,1332.1281328574335,50271.60653397858,2927
2023-11-23,19,-67.58935449835931,102954.31267194575,3135
2023-11-24,35,638.8483108410746,103222.60633215442,5338
2023-11-25,37,917.9691748540776,119282.01012458024,6225
2023-11-26,32,584.4796858240964,50171.65271217625,3851
2023-11-27,19,1161.4074721850263,56248.620203967876,3868
2023-11-28,19,666.0141579166592,54984.43427837154,2809
2023-11-29,15,757.3564215259173,65039.45128355566,2463
2023-11-30,12,-281.6733977882959,33101.24759158074,1701
2023-12-01,32,-2694.8324858357914,107572.46056856534,5408
2023-12-02,33,-2717.167800977226,93427.62242079138,4933
2023-12-03,43,1994.4372542307347,70010.8791680231,4435
2023-12-04,19,761.3271752310801,60074.2112258099,2497
2023-12-05,19,-868.9615171418142,62478.46719416212,2554
2023-12-06,19,2687.939443847752,88596.76762908048,3888
2023-12-07,25,-267.0482469014423,47203.58381458203,3411
2023-12-08,37,1736.991078607345,67341.7069125277,3090
2023-12-09,43,8249.987569636343,106981.91731595281,4818
2023-12-10,33,1576.7749120867109,97242.2327317673,4190
2023-12-11,23,1422.0075030555133,37546.8523019063,2969
2023-12-12,23,374.69221644967956,47497.81782146111,3209
2023-12-13,26,-435.8740095551243,67077.98521859765,4617
2023-12-14,13,-75.68784025257332,37816.7400808128,2373
2023-12-15,36,-1667.4837995739435,88432.34358707933,5215
2023-12-16,35,3662.010803554687,94071.47460075982,5583
2023-12-17,35,1495.8909518984476,57664.68260732614,3925
2023-12-18,14,631.8257030501677,32094.515739947088,2987
2023-12-19,25,741.317412828041,69637.59649689643,3272
2023-12-20,22,1328.807454794971,41864.188167273234,2399
2023-12-21,18,727.0955945825817,33607.98929100045,2068
2023-12-22,30,-1367.605080487003,86706.73992523864,4317
2023-12-23,32,3478.2297792598356,108061.78479754154,6999
2023-12-24,23,-776.0935813599774,78645.90153069391,3841
2023-12-25,22,917.7559373219428,51126.137438764934,2545
2023-12-26,20,1012.3563050273856,54036.44629996045,3114
2023-12-27,22,563.4586363814578,53556.291627469036,2296
2023-12-28,17,437.1755563947249,39757.53233780396,1945
2023-12-29,28,1045.0097412964917,77990.6720629415,4858
2023-12-30,28,1200.2501767964,104074.19965117767,6862
2023-12-31,36,-6375.211598398029,78668.55187336066,2120
2024-01-01,20,814.3919336559898,77048.86472366097,2517
2024-01-02,14,1316.6333735334092,68965.35875691674,4305
2024-01-03,28,284.52321545515275,48433.13502178827,2328
2024-01-04,18,-381.9402991463357,39975.06926365856,3065
2024-01-05,35,1429.2464462455134,70546.32834591797,5154
2024-01-06,38,-1316.2396939059743,103096.28993167084,4850
2024-01-07,17,1395.0888823552657,59695.83934261069,3463
2024-01-08,20,70.67118112372134,44789.69752509363,2227
2024-01-09,22,-1345.368133470659,64619.08718315716,4435
2024-01-10,21,2090.6338195269045,57902.361521398845,3638
2024-01-11,27,1913.4515359569968,54509.73161679474,2888
2024-01-12,30,1596.8172351878027,95014.7056094242,5622
2024-01-13,43,5358.282853965678,97192.60591868235,4227
2024-01-14,28,4345.076994257297,116328.92254682319,5167
2024-01-15,20,-350.76938338355137,25196.831182043512,1766
2024-01-16,24,6548.903346564867,103001.41296814126,3191
2024-01-17,20,2084.741007505566,46066.145017887604,1989
2024-01-18,21,2626.96693780143,51699.1650874937,2758
2024-01-19,37,693.4120859556108,116563.9810051674,4627
2024-01-20,41,819.45578655413,104525.72236771056,4812
2024-01-21,32,1753.4615084643988,68467.72932020585,4063
2024-01-22,21,-304.37169538964514,34691.30660206238,2570
2024-01-23,21,-323.1065627426667,60856.92170636387,2773
2024-01-24,31,-167.52277357955964,27311.69296951991,2266
2024-01-25,21,5616.691066809247,81220.28366489646,3442
2024-01-26,26,-4104.837891691263,60351.79254656138,3031
2024-01-27,40,1334.290911363145,107856.97809294434,4775
2024-01-28,28,4524.615985065187,91518.82233062465,5331
2024-01-29,17,436.00606399812295,58150.6202421377,1659
2024-01-30,27,-1125.9301252076102,74772.94639185909,3918
2024-01-31,32,-796.1499348838695,66509.01642140516,4085
2024-02-01,22,593.4492386329601,80685.3285350033,3403
2024-02-02,36,491.14341317127344,92262.00752665772,5531
2024-02-03,41,1642.577093448977,100343.18788087812,5405
2024-02-04,30,540.4385815791338,82901.09046312913,5016
2024-02-05,26,1319.877964583129,60825.83861517723,3465
2024-02-06,20,440.7682095695973,47209.30325638592,2271
2024-02-07,20,-3148.340063895067,41438.73803398179,2253
2024-02-08,17,-621.1757952417545,57328.77060990877,2814
2024-02-09,39,-565.4251136115288,87546.59250334214,5509
2024-02-10,32,2004.058795457572,78980.49381818846,4350
2024-02-11,29,320.76090116945966,74525.46919332189,3231
2024-02-12,16,-3206.704026895134,83652.9660874111,2753
2024-02-13,18,2652.4423950930986,74131.5546072959,3658
2024-02-14,30,1797.7944146028635,47025.01948896642,4037
2024-02-15,19,-1427.8757446401949,60752.48233191408,2364
2024-02-16,31,-3117.9965035328814,123017.69279800491,4728
2024-02-17,27,-1509.7580441706168,136892.3447551666,5704
2024-02-18,23,1264.0698457508654,48096.56218427391,3703
2024-02-19,15,-1722.926064819003,46928.29194395789,1786
2024-02-20,25,1893.9463461488212,64405.625519745015,3076
2024-02-21,27,4624.599401937793,54566.64198882059,3632
2024-02-22,31,-2230.838805402249,72388.66321631051,1765
2024-02-23,32,316.423717006696,72099.19034968958,4497
2024-02-24,35,-1680.8200030695514,103880.90924334491,5301
2024-02-25,25,929.2227371338279,92211.91428123269,4645
2024-02-26,18,1027.6300451655443,33796.045585867134,2117
2024-02-27,24,1656.8163551472758,60111.881031082696,3742
2024-02-28,29,-1302.5965432794374,27005.01600848024,2025
2024-02-29,23,7252.066790280909,60870.88666039349,2926
2024-03-01,36,-504.8300111363846,94679.20680166948,5372
2024-03-02,35,4060.795302126197,102839.63207953496,4532
2024-03-03,29,5758.576229132573,73867.34042452459,5260
2024-03-04,19,939.1687645881559,22025.28586410651,1424
2024-03-05,31,1196.773340633349,24611.071880737905,1708
2024-03-06,25,1236.2415980284952,48718.237423460356,2819
2024-03-07,17,1262.7344116786094,41999.154761188416,3357
2024-03-08,29,4126.484108569581,80363.4484161515,3949
2024-03-09,44,3152.449011135404,103490.50309851102,7252
2024-03-10,36,4647.336593403446,120560.49577107053,5167
2024-03-11,17,1205.4748961213281,39908.50900876493,2863
2024-03-12,18,835.9181640123377,75403.9072699892,4771
2024-03-13,22,945.0869764751853,43851.53969927571,3217
2024-03-14,24,1803.4457714632874,39804.242877449244,3004
2024-03-15,36,74.5039007890629,67630.24084544093,3912
2024-03-16,32,-1013.0696546700212,76059.66622140742,5113
2024-03-17,25,-2340.3208766430184,51001.48153585696,3968
2024-03-18,22,2118.0806378465977,80273.32640451661,3714
2024-03-19,27,637.3256147541742,67931.18660090279,4190
2024-03-20,25,269.26100152285363,60469.049012160045,2549
2024-03-21,22,2092.759762305159,62623.895509431844,3076
2024-03-22,30,2091.0485065659573,102468.35473843271,5772
2024-03-23,41,2674.2549066329407,93998.18452912012,4706
2024-03-24,33,2969.119495237743,66119.68320557494,3948
2024-03-25,18,1373.3662719010254,61688.115690547704,2962
2024-03-26,29,-2518.2419429454853,56724.367984823635,3529
2024-03-27,27,2397.907094357284,71563.55931506868,3514
2024-03-28,20,39.6669418792053,68205.9330464332,3327
2024-03-29,33,2625.8961386320757,85665.79306991544,3717
2024-03-30,24,5549.604483200016,105973.52326856827,4578
2024-03-31,29,433.1057485397842,73117.91222527932,4925
2024-04-01,24,310.4342524267391,44288.85006629234,1991
2024-04-02,23,4217.812862471215,61214.97179870875,2760
2024-04-03,28,-3170.04460416751,65030.51052179557,2100
2024-04-04,24,2538.7028626932183,62095.93538696829,1914
2024-04-05,33,-840.9390582510482,83585.16677749564,4081
2024-04-06,38,-3154.3871793049134,118195.8990550146,6086
2024-04-07,29,5816.2050463153,89535.25823337148,3736
2024-04-08,16,663.2493572023515,50254.64778238607,2160
2024-04-09,27,3311.3583051259093,80679.73742838576,4315
2024-04-10,18,737.5927507659485,54638.503391068254,2998
2024-04-11,22,2125.4310022603777,61895.911844320704,3758
2024-04-12,36,2507.174411238552,95103.44328968767,5417
2024-04-13,39,-3224.023407544671,86315.4789284846,5870
2024-04-14,26,1723.0202263794613,63348.75901645677,4056
2024-04-15,12,1153.2419014517677,43853.18059869538,3775
2024-04-16,22,873.843356524273,38334.76942414872,3196
2024-04-17,29,-348.9659943926855,67128.13816940074,3565
2024-04-18,22,-829.6331506923565,63865.59306724324,3067
2024-04-19,34,632.0314209333866,58309.67003018117,4885
2024-04-20,30,894.741674197908,92915.02928719652,5418
2024-04-21,33,694.5927353187882,82219.37196989519,4277
2024-04-22,23,160.96389094752305,60820.065520896955,3786
2024-04-23,14,4844.657884293066,67799.89154552369,3298
2024-04-24,26,-582.9549839990772,70094.9113680269,5359
2024-04-25,25,-560.6328931182597,72451.64727006799,3282
2024-04-26,42,-1070.5085973308542,98436.46976313855,4656
2024-04-27,45,5475.414115028742,111479.87021047225,4339
2024-04-28,27,679.4997595135723,68696.9252263367,2810
2024-04-29,13,-3011.952762597306,61199.1436657768,2542
2024-04-30,29,977.7409555281769,55057.37971488552,3344
2024-05-01,26,3353.073526581395,34919.24561717557,2881
2024-05-02,27,-2560.8135070470216,67977.62655149771,2547
2024-05-03,34,-157.19102218617525,109235.72607098275,5316
2024-05-04,35,-5449.157601239169,146267.82089208724,6224
2024-05-05,35,4158.560423532473,51501.55977458736,4038
2024-05-06,23,2064.47965255836,54482.47842545214,1648
2024-05-07,22,193.08873865853013,64165.54426594474,4027
2024-05-08,35,2782.636879955355,41335.49112375404,3260
2024-05-09,25,-671.125359523419,67880.01253197856,3093
2024-05-10,31,4701.718162177186,112423.02016031764,4808
2024-05-11,33,5069.110273819703,89754.20979125581,5031
2024-05-12,23,4229.00172701322,89436.28124020311,4824
2024-05-13,21,-284.4953744763542,78219.73035643685,3757
2024-05-14,29,1546.697721064174,73393.47894001876,3992
2024-05-15,20,-3581.2186391101563,55637.763315697375,3875
2024-05-16,36,1356.1302354194347,28615.509667707873,2347
2024-05-17,32,1603.0232348103875,73273.5318689426,4930
2024-05-18,39,-1157.8103708178537,125065.5344348436,6299
2024-05-19,35,2845.3425476517405,59729.38632036526,2682
2024-05-20,23,226.9399760469083,53926.87140161983,3007
2024-05-21,23,3955.438705744954,66200.79870264085,2884
2024-05-22,30,5529.550639677966,103561.32795113322,2931
2024-05-23,24,3495.746590435918,71819.21326397722,3928
2024-05-24,44,-199.75790651453497,106100.97132261541,5166
2024-05-25,47,975.9438516268344,91113.99668877134,6115
2024-05-26,38,2263.573123740646,64445.64702176938,5291
2024-05-27,20,-1843.9289520717323,60118.99803898079,3326
2024-05-28,30,2203.650876585202,62921.57827729397,3213
2024-05-29,26,18.632170498737352,48933.82284373215,2559
2024-05-30,30,-3443.4164844621096,58203.85047586363,2187
2024-05-31,35,3716.1768371842686,79734.09897312382,5288
2024-06-01,34,1248.6047329944843,84960.51606481637,4397
2024-06-02,29,2397.638927681527,95731.29772929603,4351
2024-06-03,26,2597.428886588327,56688.46125436167,3834
2024-06-04,26,-573.905192532133,79613.13713765074,3180
2024-06-05,31,909.7785290563071,47740.4459160573,2771
2024-06-06,29,3598.55631633312,54609.53287770146,2560
2024-06-07,36,2009.040215511715,83276.59050063674,4927
2024-06-08,29,-3159.1467373630794,118048.88956329688,7275
2024-06-09,35,-712.0877955149485,96519.7593916641,5170
2024-06-10,25,-245.54080399930675,38016.77003448982,2252
2024-06-11,25,1449.904014355634,68418.74224023956,3399
2024-06-12,18,-460.18314621118486,95460.14245918204,4215
2024-06-13,25,921.7200465289259,62863.941586551715,4614
2024-06-14,30,899.7018860158136,110981.65846819864,5380
2024-06-15,32,-7385.532996809169,125215.21895560066,4617
2024-06-16,23,-1729.8414383780976,121531.1102953553,4878
2024-06-17,17,1077.4127918376637,39221.75313533802,2294
2024-06-18,18,-117.53016780934252,56916.437071198714,2891
2024-06-19,19,-2338.5261060024964,58767.72090822372,3527
2024-06-20,18,2998.599160979369,99023.70361351216,3423
2024-06-21,31,-1985.4358701806343,94581.35644977946,5118
2024-06-22,35,4877.340756674089,108205.3397523319,5825
2024-06-23,23,-2254.290534132978,86194.73256074719,4683
2024-06-24,21,2888.512830251246,75153.51728021872,1958
2024-06-25,16,1423.7998236294147,54608.10764610726,4898
2024-06-26,22,-631.2460469059841,50029.360197140435,3824
2024-06-27,21,-893.9194261391394,99483.46683480853,3321
2024-06-28,34,-70.34700445308863,117957.8261686501,6023
2024-06-29,35,3227.6707650092167,98055.42510832529,4326
2024-06-30,34,-2785.8714250967773,69237.5460531234,3697
2024-07-01,22,-510.49536741359816,50040.91718752023,3374
2024-07-02,29,2918.6900272206044,56703.89951043913,3651
2024-07-03,17,-813.5098903419934,36964.47332126059,2789
2024-07-04,34,3532.76596261972,58135.56208520998,3280
2024-07-05,45,4290.00097949236,109702.97769933811,5607
2024-07-06,55,-4578.566173412377,139701.0105073397,6204
2024-07-07,92,2972.5054598118213,218439.49855928877,11246
2024-07-08,29,-145.8126659745056,54400.892550448865,2293
2024-07-09,28,1342.2301330246778,41253.10379746514,3030
2024-07-10,24,464.4679438956364,53205.65346776906,3639
2024-07-11,22,3648.8613998985306,104456.64857978102,3898
2024-07-12,35,1931.7979261862404,134383.91650134875,6746
2024-07-13,34,2543.531346666296,96770.97980995386,7045
2024-07-14,79,7532.456576535407,238614.07591442464,13284
2024-07-15,21,2012.9065371255601,59850.641954044695,3040
2024-07-16,22,4513.959946686825,79474.11903314605,3186
2024-07-17,29,-5360.227677151697,89045.58215346397,2967
2024-07-18,25,3728.9387177378276,97784.79614075158,4028
2024-07-19,47,1439.5390687669133,125915.9012833355,7600
2024-07-20,42,2853.5973901650823,147751.9343496667,8356
2024-07-21,91,-1383.836666129949,208989.2391831915,12794
2024-07-22,22,553.7234072562317,49697.700563939434,3174
2024-07-23,21,2760.4904640736786,51608.135401217376,4023
2024-07-24,27,-998.5169651736455,51459.901961032585,2899
2024-07-25,28,-3.1027916011368575,85306.87034652293,5169
2024-07-26,45,921.6405850849854,116059.9055557382,5618
2024-07-27,59,1148.0890041033401,168397.78352363204,8520
2024-07-28,93,84.69471917405644,197279.12351529437,12658
2024-07-29,21,5909.525566271875,57742.93266627787,3127
2024-07-30,27,-597.6915660533543,64823.65786866355,4617
2024-07-31,25,3248.3012492563353,80857.01578934817,3160
2024-08-01,29,1086.6102254111524,71287.45256645647,2660
2024-08-02,44,-6.574894984464322,98721.52021965849,5140
2024-08-03,49,5352.449135313248,138258.34946115492,7134
2024-08-04,81,997.7961966085085,231151.06119930043,11646
2024-08-05,20,-527.2399037321688,70289.38402009866,3463
2024-08-06,23,-278.326399129633,83852.68102856133,3333
2024-08-07,29,518.556803503611,52647.39310759651,3871
2024-08-08,26,-450.96357664869674,39532.72635353674,3007
2024-08-09,29,-1436.1631502219584,99825.01971069144,5909
2024-08-10,61,2178.0188387203048,152174.96072187065,7278
2024-08-11,65,2348.9888376025015,256294.79714434958,11945
2024-08-12,17,2626.9417931615035,52076.66866508556,3452
2024-08-13,22,1867.8352614904727,43670.522167471296,2892
2024-08-14,27,325.25266371089094,82891.48378340837,4082
2024-08-15,31,1866.430115835488,43841.99895551866,2741
2024-08-16,49,278.09692442545065,93974.87919251353,6310
2024-08-17,49,548.1302205270806,161278.5255437255,8020
2024-08-18,71,9768.307036332119,255116.2334743194,12774
2024-08-19,22,2064.6834276492723,44119.856895712706,2424
2024-08-20,31,5505.980165886904,77245.12545241164,3484
2024-08-21,29,-1820.6318359917345,68032.75486590496,3256
2024-08-22,24,3270.6768122488597,74098.31023888693,4324
2024-08-23,33,1651.5740828126673,64694.156934575185,5709
2024-08-24,58,-1575.3391339434536,105852.48339364139,5296
2024-08-25,84,2384.8662132479344,280016.51119525573,13096
2024-08-26,18,357.62716002508034,50359.444734093806,3129
2024-08-27,24,218.1843302266683,61805.580146833,3797
2024-08-28,24,1886.0058428096927,88102.58966471764,5396
2024-08-29,33,4032.530455790644,81040.30646868733,3967
2024-08-30,26,-1177.321434412361,158904.79482150785,5748
2024-08-31,53,2593.615659802489,154650.68527821876,8507
2024-09-01,79,897.499991331188,249246.73668952362,11503
2024-09-02,16,4650.216095481521,63416.98203792213,3341
